datetime,val
2020-03-18 21:38:33,13.75
2020-03-18 21:42:31,13.5625
2020-03-18 21:46:29,13.4375
2020-03-18 21:50:27,13.375
2020-03-18 21:54:24,13.8125
2020-03-18 21:58:22,13.8125
2020-03-18 22:02:19,14.0
2020-03-18 22:06:16,13.875
2020-03-18 22:10:14,13.75
2020-03-18 22:14:13,13.75
2020-03-18 22:18:11,13.875
2020-03-18 22:22:08,13.875
2020-03-18 22:26:07,13.8125
2020-03-18 22:30:04,13.8125
2020-03-18 22:34:02,14.0
2020-03-18 22:38:00,13.875
2020-03-18 22:41:57,13.8125
2020-03-18 22:45:56,13.9375
2020-03-18 22:49:54,13.875
2020-03-18 22:53:51,13.6875
2020-03-18 22:57:48,13.9375
2020-03-18 23:01:47,14.125
2020-03-18 23:05:44,14.375
2020-03-18 23:09:44,14.1875
2020-03-18 23:13:40,13.875
2020-03-18 23:17:38,13.8125
2020-03-18 23:21:36,13.8125
2020-03-18 23:25:33,13.6875
2020-03-18 23:29:31,13.5625
2020-03-18 23:33:29,13.625
2020-03-18 23:37:27,13.5625
2020-03-18 23:41:25,13.4375
2020-03-18 23:45:23,13.625
2020-03-18 23:49:20,13.5625
2020-03-18 23:53:17,13.4375
2020-03-18 23:57:16,13.5
2020-03-19 00:01:14,13.5
2020-03-19 00:05:12,11.8125
2020-03-19 00:13:07,10.375
2020-03-19 00:09:10,10.1875
2020-03-19 00:17:08,10.3125
2020-03-19 00:21:06,9.9375
2020-03-19 00:33:58,10.1875
2020-03-19 00:30:02,10.375
2020-03-19 00:37:58,10.0
2020-03-19 01:05:35,9.75
2020-03-19 00:41:56,9.6875
2020-03-19 00:45:52,10.0625
2020-03-19 00:49:49,9.875
2020-03-19 00:53:45,9.5
2020-03-19 00:57:42,9.1875
2020-03-19 01:01:38,9.25
2020-03-19 01:16:17,9.75
2020-03-19 01:12:18,10.0625
2020-03-19 01:20:17,7.6875
