datetime,val
2020-03-18 23:25:32,14.75
2020-03-18 23:29:30,14.5625
2020-03-18 23:33:28,14.6875
2020-03-18 23:37:26,14.5
2020-03-18 23:41:24,14.375
2020-03-18 23:45:22,14.375
2020-03-18 23:49:19,14.375
2020-03-18 23:53:16,14.25
2020-03-18 23:57:15,14.1875
2020-03-19 00:01:13,14.25
2020-03-19 00:05:11,17.9375
2020-03-19 00:13:06,12.25
2020-03-19 00:09:09,13.875
2020-03-19 00:17:07,11.4375
2020-03-19 00:21:05,10.625
2020-03-19 00:33:57,11.4375
2020-03-19 00:30:01,12.0625
2020-03-19 00:37:57,10.125
2020-03-19 01:05:34,8.875
2020-03-19 00:41:55,9.5
2020-03-19 00:45:51,10.3125
2020-03-19 00:49:48,10.1875
2020-03-19 00:53:44,9.125
2020-03-19 00:57:41,8.3125
2020-03-19 01:01:37,8.3125
2020-03-19 01:16:16,9.0
2020-03-19 01:12:17,9.4375
2020-03-19 01:20:16,7.4375
